Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID,School,# Enrolled,% Enrolled,# Econ Disadv,% Econ Disadv,# LEP,% LEP,# Special Ed,% Special Ed,Grade Span
47.0,27.0,75.0,48.0,30.0,75.0,14903102,LEON HEIGHTS EL,132,51.200001,131,50.799999,2,0.80000001,21,8.1000004,'KG - 05
39.0,18.0,76.0,37.0,24.0,76.0,14903103,MILLER HEIGHTS EL,159,49.799999,263,82.400002,12,3.8,54,16.9,'KG - 05
22.0,10.0,57.0,21.0,11.0,62.0,14903104,SOUTHWEST EL,183,45.5,355,88.300003,118,29.4,38,9.5,'KG - 05
70.0,48.0,92.0,72.0,49.0,93.0,14903108,LAKEWOOD EL,368,52.099998,169,23.9,3,0.40000001,93,13.2,'KG - 05
64.0,38.0,88.0,60.0,38.0,88.0,14903109,SPARTA EL,298,52.700001,184,32.5,83,14.7,66,11.7,'KG - 05
56.0,32.0,88.0,54.0,30.0,88.0,14903111,JOE M PIRTLE EL,399,50.900002,266,33.900002,22,2.8,83,10.6,'KG - 05
62.0,37.0,89.0,61.0,40.0,89.0,14903116,TARVER EL,351,52.700001,263,39.5,20,3.0,87,13.1,'KG - 05
53.0,31.0,83.0,50.0,27.0,84.0,14903117,HIGH POINT EL,352,52.700001,281,42.099998,18,2.7,101,15.1,'KG - 05
37.0,20.0,71.0,39.0,21.0,71.0,14903118,CHISHOLM TRAIL EL,392,49.400002,492,62.0,113,14.2,95,12.0,'KG - 05
70.0,26.0,87.0,66.0,13.0,81.0,14905001,HOLLAND H S,210,100.0,91,43.299999,2,1.0,16,7.599999900000001,'09 - 12
59.0,28.0,87.0,54.0,24.0,86.0,14905041,HOLLAND MIDDLE,147,100.0,71,48.299999,6,4.0999998999999985,17,11.6,'06 - 08
59.0,30.0,91.0,67.0,33.0,96.0,14905101,HOLLAND EL,132,44.099998,159,53.200001,11,3.7,23,7.6999998,'EE - 05
42.0,9.0,69.0,38.0,2.0,60.0,14906001,KILLEEN H S,2296,100.0,1318,57.400002,232,10.1,382,16.6,'09 - 12
49.0,12.0,73.0,43.0,2.0,62.0,14906002,C E ELLISON H S,2637,100.0,1195,45.299999,168,6.4000001,370,14.0,'09 - 12
19.0,6.0,61.0,15.0,1.0,43.0,14906006,PATHWAYS ACADEMIC CAMPUS,353,100.0,220,62.299999,24,6.8000002,28,7.900000099999999,'09 - 12
60.0,19.0,81.0,56.0,4.0,74.0,14906007,HARKER HEIGHTS H S,2517,100.0,794,31.5,112,4.4000001,295,11.7,'09 - 12
39.0,10.0,64.0,34.0,2.0,54.0,14906008,ROBERT M SHOEMAKER H S,2169,100.0,1207,55.599998,212,9.8000002,363,16.700001,'09 - 12
89.0,40.0,98.0,85.0,16.0,95.0,14906013,KILLEEN ISD EARLY COLLEGE H S,1023,100.0,427,41.700001,23,2.2,31,3.0,'09 - 12
31.0,11.0,65.0,33.0,12.0,65.0,14906042,NOLAN MIDDLE,758,100.0,635,83.800003,178,23.5,138,18.200001,'06 - 08
33.0,13.0,66.0,32.0,15.0,65.0,14906043,RANCIER MIDDLE,706,100.0,537,76.099998,84,11.9,140,19.799999,'06 - 08
32.0,11.0,64.0,30.0,12.0,63.0,14906044,MANOR MIDDLE,726,100.0,565,77.800003,104,14.3,144,19.799999,'06 - 08
39.0,15.0,72.0,40.0,19.0,71.0,14906046,EASTERN HILLS MIDDLE,743,100.0,521,70.099998,94,12.7,139,18.700001,'06 - 08
27.0,8.0,61.0,28.0,9.0,64.0,14906048,PALO ALTO MIDDLE,705,100.0,499,70.800003,81,11.5,125,17.700001,'06 - 08
47.0,22.0,78.0,42.0,21.0,75.0,14906049,LIBERTY HILL MIDDLE,923,100.0,437,47.299999,58,6.3000002,118,12.8,'06 - 08
32.0,12.0,66.0,33.0,14.0,68.0,14906050,LIVE OAK RIDGE MIDDLE,673,100.0,446,66.300003,68,10.1,88,13.1,'06 - 08
60.0,34.0,87.0,59.0,35.0,87.0,14906051,UNION GROVE MIDDLE,932,100.0,240,25.799999,34,3.5999999,97,10.4,'06 - 08
49.0,22.0,82.0,48.0,22.0,80.0,14906052,AUDIE MURPHY MIDDLE,822,100.0,394,47.900002,49,6.0,101,12.3,'06 - 08
47.0,20.0,80.0,43.0,20.0,78.0,14906053,CHARLES E PATTERSON MIDDLE,1056,100.0,516,48.900002,71,6.6999998,131,12.4,'06 - 08
47.0,22.0,80.0,43.0,21.0,78.0,14906054,ROY J SMITH MIDDLE,1322,100.0,720,54.5,124,9.3999996,152,11.5,'06 - 08
55.0,30.0,82.0,52.0,28.0,83.0,14906102,CLIFTON PARK EL,251,44.900002,445,79.599998,54,9.6999998,57,10.2,'PK - 05
33.0,16.0,63.0,30.0,13.0,64.0,14906103,EAST WARD EL,191,41.0,437,93.800003,67,14.4,73,15.7,'PK - 05
43.0,20.0,80.0,39.0,19.0,82.0,14906105,HARKER HEIGHTS EL,298,41.200001,629,86.900002,187,25.799999,68,9.3999996,'PK - 05
36.0,19.0,67.0,39.0,19.0,72.0,14906108,MEADOWS EL,470,55.799999,386,45.799999,38,4.5,81,9.6000004,'PK - 05
36.0,17.0,70.0,30.0,14.0,69.0,14906109,PEEBLES EL,331,42.299999,693,88.5,400,51.099998,61,7.8000002,'PK - 05
37.0,18.0,70.0,34.0,15.0,73.0,14906110,PERSHING PARK EL,228,36.700001,536,86.300003,279,44.900002,77,12.4,'PK - 05
30.0,14.0,60.0,30.0,13.0,61.0,14906111,SUGAR LOAF EL,210,51.5,348,85.300003,31,7.599999900000001,50,12.3,'PK - 05
21.0,9.0,57.0,22.0,8.0,55.0,14906112,WEST WARD EL,181,39.299999,444,96.300003,79,17.1,56,12.1,'PK - 05
36.0,17.0,68.0,34.0,17.0,65.0,14906113,BELLAIRE EL,241,40.299999,497,83.099998,53,8.8999996,80,13.4,'PK - 05
49.0,23.0,73.0,49.0,22.0,73.0,14906115,NOLANVILLE EL,313,50.400002,344,55.400002,35,5.5999999,108,17.4,'EE - 05
65.0,42.0,89.0,61.0,44.0,87.0,14906116,CLARKE EL,92,16.0,415,72.0,44,7.599999900000001,55,9.5,'PK - 03
39.0,17.0,75.0,39.0,16.0,73.0,14906119,HAY BRANCH EL,299,44.400002,599,89.0,29,4.3000002,90,13.4,'PK - 05
32.0,14.0,64.0,30.0,13.0,69.0,14906120,WILLOW SPRINGS EL,410,40.799999,800,79.5,78,7.8000002,105,10.4,'PK - 05
47.0,25.0,81.0,47.0,28.0,83.0,14906121,MOUNTAIN VIEW EL,444,47.099998,396,42.0,70,7.400000099999999,121,12.8,'EE - 05
41.0,17.0,74.0,42.0,18.0,79.0,14906122,REECES CREEK EL,395,43.299999,726,79.5,103,11.3,106,11.6,'PK - 05
57.0,30.0,86.0,55.0,25.0,85.0,14906123,CLEAR CREEK EL,218,31.200001,555,79.5,43,6.1999998,52,7.400000099999999,'PK - 05
51.0,25.0,83.0,50.0,26.0,86.0,14906124,CEDAR VALLEY EL,328,43.400002,521,68.900002,82,10.8,62,8.199999799999999,'PK - 05
37.0,17.0,73.0,38.0,17.0,73.0,14906125,BROOKHAVEN EL,256,40.099998,539,84.5,45,7.099999900000001,72,11.3,'EE - 05
52.0,32.0,80.0,49.0,30.0,81.0,14906126,VENABLE VILLAGE EL,226,38.5,414,70.5,48,8.199999799999999,66,11.2,'EE - 05
37.0,17.0,70.0,36.0,17.0,71.0,14906127,TRIMMIER EL,363,43.400002,653,78.0,488,58.299999,144,17.200001,'EE - 05
57.0,33.0,85.0,55.0,33.0,89.0,14906128,MONTAGUE VILLAGE EL,210,33.200001,371,58.599998,24,3.8,90,14.2,'PK - 05
32.0,13.0,71.0,31.0,14.0,76.0,14906129,MAXDALE EL,274,39.799999,519,75.400002,59,8.6000004,90,13.1,'EE - 05
45.0,24.0,77.0,41.0,24.0,71.0,14906130,IRA CROSS JR EL,307,41.5,635,85.800003,68,9.1999998,70,9.5,'PK - 05
41.0,16.0,74.0,42.0,16.0,76.0,14906131,IDUMA EL,393,45.400002,616,71.199997,69,8.0,98,11.3,'PK - 05
45.0,26.0,85.0,47.0,31.0,83.0,14906132,OVETA CULP HOBBY EL,88,12.6,450,64.699997,48,6.900000099999999,77,11.1,'EE - 03
40.0,21.0,73.0,41.0,21.0,76.0,14906133,TIMBER RIDGE EL,544,50.099998,527,48.599998,52,4.8000002,101,9.3000002,'PK - 05
46.0,24.0,77.0,49.0,27.0,80.0,14906135,SAEGERT EL,369,40.299999,579,63.200001,67,7.3000002,109,11.9,'EE - 05
52.0,30.0,81.0,51.0,32.0,81.0,14906136,SKIPCHA EL,529,45.5,457,39.299999,56,4.8000002,132,11.4,'PK - 05
45.0,21.0,81.0,42.0,18.0,79.0,14906137,RICHARD E CAVAZOS EL,291,45.099998,426,66.0,65,10.1,92,14.3,'EE - 05
39.0,18.0,73.0,40.0,21.0,76.0,14906138,HAYNES EL,463,43.299999,687,64.300003,71,6.599999900000001,91,8.5,'PK - 05
46.0,23.0,80.0,45.0,24.0,81.0,14906139,DR JOSEPH A FOWLER EL,505,44.099998,705,61.5,89,7.8000002,96,8.3999996,'PK - 05
50.0,26.0,83.0,49.0,26.0,85.0,14906140,ALICE W DOUSE EL,442,44.5,504,50.799999,72,7.3000002,101,10.2,'PK - 05
66.0,19.0,84.0,60.0,6.0,75.0,14907001,ROGERS H S,267,100.0,121,45.299999,5,1.9,30,11.2,'09 - 12
54.0,27.0,82.0,53.0,29.0,82.0,14907041,ROGERS MIDDLE,206,100.0,98,47.599998,6,2.9000001,12,5.8000002,'06 - 08
44.0,24.0,77.0,43.0,27.0,83.0,14907102,ROGERS EL,171,43.5,228,58.0,31,7.900000099999999,29,7.400000099999999,'EE - 05
60.0,19.0,84.0,61.0,12.0,78.0,14908001,SALADO H S,579,100.0,103,17.799999,18,3.0999999,39,6.6999998,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,14908005,BELL COUNTY DAEP,1,100.0,1,100.0,0,0.0,1,100.0,'09 - 09
55.0,26.0,84.0,56.0,31.0,82.0,14908042,SALADO J H,479,100.0,135,28.200001,20,4.1999998,29,6.0999999,'06 - 08
54.0,26.0,83.0,57.0,28.0,85.0,14908102,THOMAS ARNOLD EL,441,49.599998,296,33.299999,60,6.6999998,60,6.6999998,'EE - 05
46.0,15.0,71.0,36.0,4.0,58.0,14909002,TEMPLE H S,2197,100.0,1282,58.400002,167,7.599999900000001,258,11.7,'09 - 12
12.0,2.0,49.0,12.0,0.0,29.0,14909008,FRED W EDWARDS ACADEMY AEC,84,100.0,55,65.5,4,4.8000002,5,6.0,'09 - 12
30.0,9.0,64.0,32.0,13.0,61.0,14909041,LAMAR MIDDLE,558,100.0,427,76.5,48,8.6000004,90,16.1,'06 - 08
30.0,11.0,63.0,28.0,13.0,58.0,14909042,TRAVIS SCIENCE ACADEMY,715,100.0,527,73.699997,103,14.4,97,13.6,'06 - 08
39.0,15.0,69.0,39.0,18.0,68.0,14909044,BONHAM MIDDLE,666,100.0,462,69.400002,64,9.6000004,106,15.9,'06 - 08
39.0,20.0,75.0,39.0,23.0,80.0,14909102,CATER EL,170,48.599998,265,75.699997,14,4.0,38,10.9,'KG - 05
46.0,22.0,76.0,44.0,22.0,74.0,14909107,JEFFERSON EL,292,51.400002,429,75.5,18,3.2,61,10.7,'KG - 05
35.0,18.0,68.0,33.0,20.0,71.0,14909110,SCOTT EL,256,53.299999,354,73.800003,17,3.5,57,11.9,'KG - 05
33.0,17.0,65.0,32.0,16.0,66.0,14909111,THORNTON EL,376,51.099998,551,74.900002,236,32.099998,62,8.3999996,'KG - 05
37.0,16.0,75.0,35.0,15.0,76.0,14909114,WESTERN HILLS EL,197,47.700001,309,74.800003,8,1.9,58,14.0,'KG - 05
38.0,18.0,71.0,35.0,17.0,69.0,14909116,RAYE-ALLEN EL,227,50.400002,359,79.800003,14,3.0999999,60,13.3,'EE - 05
52.0,27.0,81.0,57.0,27.0,87.0,14909117,KENNEDY-POWELL EL,243,50.200001,309,63.799999,11,2.3,40,8.300000200000001,'KG - 05
38.0,16.0,71.0,37.0,16.0,69.0,14909118,HECTOR P GARCIA EL,213,50.5,370,87.699997,247,58.5,37,8.8000002,'KG - 05
65.0,19.0,86.0,62.0,11.0,79.0,14910001,TROY H S,448,100.0,200,44.599998,7,1.6,56,12.5,'09 - 12
52.0,23.0,80.0,45.0,22.0,75.0,14910041,RAYMOND MAYS MIDDLE,352,100.0,167,47.400002,15,4.3000002,49,13.9,'06 - 08
48.0,20.0,80.0,42.0,19.0,81.0,14910101,TROY EL,370,80.400002,251,54.599998,19,4.0999998999999985,59,12.8,'02 - 05
17.0,3.0,51.0,13.0,1.0,38.0,15801001,POR VIDA ACADEMY CHARTER H S,123,100.0,118,95.900002,5,4.0999998999999985,15,12.2,'09 - 12
42.0,15.0,63.0,39.0,9.0,55.0,15801002,CORPUS CHRISTI COLLEGE PREP H S,46,100.0,32,69.599998,0,0.0,5,10.9,'09 - 12
8.0,0.0,46.0,10.0,0.0,27.0,15801003,CESAR E CHAVEZ ACADEMY,59,100.0,46,78.0,0,0.0,3,5.0999999,'09 - 12
37.0,17.0,69.0,31.0,16.0,63.0,15802001,GEORGE GERVIN ACADEMY,267,29.299999,911,100.0,178,19.5,58,6.4000001,'PK - 12
28.0,11.0,67.0,24.0,9.0,67.0,15802004,RUTH JONES MCCLENDON MIDDLE,143,100.0,143,100.0,9,6.3000002,15,10.5,'06 - 12
66.0,18.0,90.0,64.0,5.0,86.0,15805001,FRANK L MADLA EARLY COLLEGE H S,192,100.0,154,80.199997,13,6.8000002,6,3.0999999,'09 - 12
25.0,9.0,53.0,26.0,13.0,54.0,15805041,FRANK L MADLA ACCELERATED COLLEGIA,305,64.800003,432,91.699997,60,12.7,32,6.8000002,'PK - 08
48.0,18.0,77.0,42.0,2.0,67.0,15806003,MILTON B LEE ACADEMY OF SCIENCE &,117,100.0,99,84.599998,2,1.7,11,9.3999996,'09 - 12
22.0,7.0,60.0,28.0,13.0,70.0,15806041,DR PAUL S SAENZ J H,69,100.0,61,88.400002,6,8.6999998,14,20.299999,'07 - 08
34.0,15.0,71.0,33.0,14.0,68.0,15806101,DR HARMON W KELLEY EL,121,41.900002,271,93.800003,104,36.0,14,4.8000002,'PK - 06
25.0,8.0,58.0,29.0,10.0,60.0,15806106,DR DAVID C WALKER EL,75,43.099998,168,96.599998,11,6.3000002,13,7.5,'PK - 06
17.0,7.0,48.0,23.0,11.0,54.0,15807001,SOUTHWEST PREPARATORY SCHOOL,41,36.900002,99,89.199997,11,9.8999996,2,1.8,'PK - 05
21.0,8.0,51.0,24.0,7.0,49.0,15807002,SOUTHWEST PREPARATORY SOUTHEAST CA,143,70.099998,182,89.199997,18,8.8000002,29,14.2,'PK - 12
31.0,8.0,61.0,37.0,8.0,62.0,15807004,SOUTHWEST PREPARATORY SCHOOL-NORTH,239,100.0,193,80.800003,29,12.1,27,11.3,'06 - 12
23.0,9.0,55.0,24.0,4.0,52.0,15807005,NEW DIRECTIONS,116,100.0,104,89.699997,10,8.6000004,26,22.4,'06 - 12
11.0,5.0,35.0,15.0,7.0,39.0,15807101,SOUTHWEST PREP NORTHWEST EL,46,46.0,95,95.0,31,31.0,6,6.0,'PK - 05
33.0,13.0,68.0,27.0,18.0,66.0,15807102,SEGUIN EL,89,41.799999,139,65.300003,6,2.8,17,8.0,'PK - 07
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15808001,JHW INSPIRE ACADEMY - AFTON OAKS,138,100.0,138,100.0,8,5.8000002,59,42.799999,'06 - 12
0.0,0.0,0.0,0.0,0.0,0.0,15808003,JHW INSPIRE ACADEMY - HAYS COUNTY,48,100.0,48,100.0,1,2.0999999,8,16.700001,'06 - 12
0.0,0.0,0.0,0.0,0.0,0.0,15808007,JHW INSPIRE ACADEMY - ROCKDALE,52,100.0,52,100.0,3,5.8000002,21,40.400002,'07 - 11
42.0,17.0,74.0,50.0,21.0,80.0,15808009,ANNE FRANK INSPIRE ACADEMY,332,82.0,71,17.5,0,0.0,48,11.9,'KG - 12
-1.0,-1.0,-1.0,0.0,0.0,0.0,15808010,JHW INSPIRE ACADEMY - MERIDELL,101,100.0,101,100.0,0,0.0,35,34.700001,'05 - 12
0.0,0.0,0.0,0.0,0.0,0.0,15808011,JHW INSPIRE ACADEMY - WILLIAMS HOU,32,94.099998,34,100.0,0,0.0,7,20.6,'01 - 11
0.0,0.0,0.0,0.0,0.0,0.0,15808012,JHW INSPIRE ACADEMY - LEGACY RANCH,40,70.199997,57,100.0,4,7.0,8,14.0,'KG - 10
0.0,0.0,0.0,0.0,0.0,0.0,15808014,JHW INSPIRE ACADEMY - BELL COUNTY,28,100.0,28,100.0,0,0.0,8,28.6,'07 - 11
27.0,8.0,65.0,26.0,11.0,62.0,15809101,BEXAR COUNTY ACADEMY,151,43.299999,328,94.0,76,21.799999,33,9.5,'PK - 08
21.0,2.0,57.0,23.0,0.0,45.0,15814001,POSITIVE SOLUTIONS CHARTER,131,100.0,109,83.199997,3,2.3,14,10.7,'09 - 12
21.0,10.0,56.0,21.0,11.0,55.0,15815001,HERITAGE ACADEMY OF WINDCREST,51,25.799999,175,88.400002,12,6.0999999,24,12.1,'PK - 04
52.0,18.0,81.0,35.0,3.0,67.0,15815041,HERITAGE ACADEMY OF DEL RIO,143,100.0,73,51.0,81,56.599998,6,4.1999998,'09 - 12
37.0,17.0,71.0,42.0,19.0,73.0,15815042,HERITAGE ACADEMY OF DEL RIO MIDDLE,203,100.0,107,52.700001,123,60.599998,7,3.4000001,'04 - 08
47.0,21.0,80.0,56.0,38.0,84.0,15815101,HERITAGE ACADEMY,40,100.0,30,75.0,2,5.0,6,15.0,'07 - 08
54.0,27.0,87.0,46.0,26.0,85.0,15815104,HERITAGE ACADEMY OF SAN ANTONIO,51,100.0,42,82.400002,4,7.8000002,3,5.9000001,'05 - 06
26.0,9.0,60.0,29.0,10.0,60.0,15822001,JUBILEE SAN ANTONIO,906,81.800003,895,80.800003,130,11.7,90,8.1000004,'KG - 12
22.0,8.0,55.0,27.0,11.0,62.0,15822002,JUBILEE HIGHLAND HILLS,615,60.400002,831,81.599998,130,12.8,66,6.5,'PK - 08
17.0,4.0,44.0,18.0,4.0,43.0,15822004,JUBILEE - LAKE VIEW UNIVERSITY PRE,378,67.400002,468,83.400002,108,19.299999,48,8.6000004,'PK - 12
35.0,14.0,74.0,39.0,16.0,73.0,15822005,JUBILEE HIGHLAND PARK,183,58.700001,252,80.800003,9,2.9000001,19,6.0999999,'PK - 08
32.0,13.0,68.0,34.0,15.0,69.0,15822006,JUBILEE KINGSVILLE,184,70.199997,193,73.699997,10,3.8,35,13.4,'PK - 08
51.0,26.0,85.0,53.0,27.0,91.0,15822007,JUBILEE LIVING WAY,142,41.200001,245,71.0,235,68.099998,12,3.5,'PK - 05
41.0,20.0,71.0,48.0,23.0,73.0,15822008,JUBILEE HARLINGEN,138,48.900002,183,64.900002,67,23.799999,20,7.099999900000001,'PK - 07
35.0,16.0,66.0,38.0,18.0,67.0,15822009,JUBILEE WELLS BRANCH,504,63.400002,329,41.400002,108,13.6,53,6.6999998,'PK - 09
40.0,16.0,74.0,42.0,15.0,74.0,15822010,JUBILEE BROWNSVILLE,947,89.599998,651,61.599998,396,37.5,61,5.8000002,'PK - 12
21.0,7.0,58.0,24.0,8.0,60.0,15822011,JUBILEE LEADERSHIP ACADEMY,92,42.400002,168,77.400002,123,56.700001,8,3.7,'PK - 06
31.0,10.0,68.0,28.0,9.0,65.0,15825001,LIGHTHOUSE CHARTER SCHOOL - B CAMP,191,84.5,199,88.099998,50,22.1,19,8.3999996,'02 - 08
64.0,30.0,88.0,65.0,24.0,85.0,15827001,SCHOOL OF SCIENCE AND TECHNOLOGY,457,100.0,237,51.900002,38,8.300000200000001,33,7.1999998,'06 - 12
65.0,37.0,89.0,57.0,30.0,87.0,15827002,SCHOOL OF SCIENCE AND TECHNOLOGY -,298,65.800003,213,47.0,48,10.6,46,10.2,'KG - 08
37.0,19.0,71.0,42.0,24.0,76.0,15827003,SCHOOL OF SCIENCE AND TECHNOLOGY H,332,60.299999,340,61.700001,103,18.700001,33,6.0,'PK - 08
25.0,11.0,64.0,29.0,13.0,72.0,15827004,SCHOOL OF SCIENCE AND TECHNOLOGY E,183,46.900002,168,43.099998,125,32.099998,19,4.9000001,'PK - 06
46.0,18.0,75.0,47.0,16.0,72.0,15828001,HARMONY SCIENCE ACAD (SAN ANTONIO),785,100.0,551,70.199997,106,13.5,80,10.2,'06 - 12
35.0,15.0,69.0,39.0,16.0,71.0,15828002,HARMONY SCHOOL OF INNOVATION - SAN,321,65.0,430,87.0,62,12.6,45,9.1000004,'PK - 08
46.0,21.0,79.0,42.0,21.0,76.0,15828003,HARMONY SCIENCE ACADEMY - LAREDO,643,100.0,567,88.199997,294,45.700001,40,6.1999998,'06 - 08
40.0,17.0,75.0,38.0,17.0,73.0,15828004,HARMONY SCHOOL OF INNOVATION - LAR,327,50.200001,508,78.0,339,52.099998,43,6.599999900000001,'KG - 05
38.0,18.0,70.0,36.0,15.0,68.0,15828005,HARMONY SCIENCE ACADEMY - BROWNSVI,337,65.800003,468,91.400002,258,50.400002,34,6.599999900000001,'PK - 08
43.0,20.0,76.0,42.0,24.0,76.0,15828006,HARMONY SCHOOL OF EXCELLENCE - SAN,283,54.299999,385,73.900002,99,19.0,41,7.900000099999999,'PK - 05
54.0,24.0,83.0,54.0,23.0,79.0,15828007,HARMONY SCHOOL OF INNOVATION - BRO,482,100.0,420,87.099998,152,31.5,38,7.900000099999999,'06 - 12
67.0,27.0,85.0,59.0,14.0,76.0,15828008,HARMONY SCHOOL OF EXCELLENCE - LAR,424,100.0,344,81.099998,132,31.1,34,8.0,'09 - 12
27.0,9.0,62.0,31.0,10.0,64.0,15830001,BROOKS ACADEMY OF SCIENCE AND ENGI,1380,81.300003,1345,79.199997,139,8.199999799999999,122,7.1999998,'PK - 12
35.0,13.0,69.0,41.0,17.0,71.0,15830101,BROOKS COLLEGIATE ACADEMY,913,70.0,809,62.0,112,8.6000004,88,6.6999998,'PK - 11
45.0,18.0,72.0,49.0,23.0,81.0,15830102,BROOKS ACADEMY LONESTAR,46,51.099998,72,80.0,2,2.2,3,3.3,'KG - 05
57.0,34.0,82.0,59.0,29.0,87.0,15830103,BROOKS ACADEMY OAKS,74,32.200001,137,59.599998,35,15.2,9,3.9000001,'PK - 05
53.0,28.0,82.0,53.0,29.0,81.0,15831001,SCHOOL OF SCIENCE AND TECHNOLOGY D,340,59.599998,370,64.900002,81,14.2,40,7.0,'PK - 08
47.0,20.0,78.0,47.0,20.0,76.0,15831002,SCHOOL OF SCIENCE AND TECHNOLOGY C,752,63.299999,775,65.199997,82,6.900000099999999,110,9.3000002,'PK - 12
57.0,27.0,88.0,58.0,30.0,89.0,15831003,SCHOOL OF SCIENCE AND TECHNOLOGY A,237,69.5,249,73.0,86,25.200001,18,5.3000002,'KG - 08
58.0,38.0,84.0,62.0,46.0,89.0,15831004,SCHOOL OF SCIENCE AND TECHNOLOGY N,80,49.099998,52,31.9,15,9.1999998,17,10.4,'PK - 06
59.0,26.0,91.0,62.0,31.0,90.0,15831005,SCHOOL OF SCIENCE AND TECHNOLOGY S,31,26.299999,94,79.699997,30,25.4,4,3.4000001,'PK - 06
52.0,18.0,82.0,50.0,6.0,70.0,15833001,HENRY FORD ACADEMY ALAMEDA SCHOOL,127,100.0,67,52.799999,1,0.80000001,8,6.3000002,'09 - 12
88.0,62.0,98.0,87.0,58.0,97.0,15834001,BASIS SAN ANTONIO- SHAVANO CAMPUS,1058,100.0,63,6.0,36,3.4000001,8,0.80000001,'06 - 12
65.0,42.0,89.0,71.0,47.0,94.0,15834002,BASIS SAN ANTONIO- PRI NORTH CENTR,382,49.299999,40,5.1999998,123,15.9,19,2.5,'KG - 05
75.0,50.0,94.0,75.0,52.0,94.0,15834101,BASIS SAN ANTONIO PRI- MEDICAL CEN,383,50.099998,39,5.0999999,209,27.4,21,2.7,'KG - 05
67.0,40.0,92.0,66.0,40.0,95.0,15835001,GREAT HEARTS MONTE VISTA,222,49.799999,77,17.299999,9,2.0,35,7.8000002,'KG - 05
68.0,32.0,91.0,71.0,35.0,92.0,15835002,GREAT HEARTS MONTE VISTA NORTH,476,100.0,88,18.5,13,2.7,27,5.6999998,'06 - 12
67.0,37.0,93.0,69.0,38.0,95.0,15835003,GREAT HEARTS NORTHERN OAKS,853,70.099998,185,15.2,42,3.5,80,6.599999900000001,'KG - 10
72.0,41.0,91.0,75.0,42.0,91.0,15835004,GREAT HEARTS IRVING,617,69.699997,117,13.2,77,8.6999998,36,4.0999998999999985,'KG - 10
30.0,12.0,65.0,35.0,18.0,72.0,15835005,GREAT HEARTS WESTERN HILLS,231,39.0,181,30.6,39,6.599999900000001,29,4.9000001,'KG - 05
68.0,35.0,93.0,70.0,40.0,93.0,15836001,ELEANOR KOLITZ HEBREW LANGUAGE ACA,205,60.799999,42,12.5,22,6.5,25,7.400000099999999,'KG - 08
40.0,18.0,75.0,41.0,23.0,73.0,15838001,COMPASS ROSE ACADEMY,193,100.0,166,86.0,19,9.8000002,22,11.4,'06 - 08
68.0,29.0,87.0,64.0,15.0,81.0,15901001,ALAMO HEIGHTS H S,1601,100.0,268,16.700001,55,3.4000001,133,8.300000200000001,'09 - 12
63.0,35.0,87.0,65.0,39.0,87.0,15901041,ALAMO HEIGHTS J H,1121,100.0,225,20.1,66,5.9000001,84,7.5,'06 - 08
49.0,26.0,79.0,57.0,32.0,85.0,15901101,CAMBRIDGE EL,514,61.5,193,23.1,85,10.2,56,6.6999998,'01 - 05
59.0,34.0,86.0,65.0,39.0,89.0,15901104,WOODRIDGE EL,538,60.700001,176,19.9,58,6.5,60,6.8000002,'01 - 05
47.0,13.0,73.0,39.0,4.0,61.0,15904001,HARLANDALE H S,1817,100.0,1540,84.800003,247,13.6,192,10.6,'09 - 12
47.0,15.0,73.0,39.0,3.0,61.0,15904002,MCCOLLUM H S,1525,100.0,1223,80.199997,117,7.6999998,181,11.9,'09 - 12
12.0,1.0,43.0,7.0,0.0,25.0,15904004,FRANK M TEJEDA ACADEMY,149,100.0,145,97.300003,21,14.1,18,12.1,'09 - 12
68.0,22.0,92.0,69.0,13.0,90.0,15904011,HARLANDALE ISD STEM ECHS-ALAMO COL,359,100.0,247,68.800003,2,0.60000002,3,0.80000001,'09 - 12
40.0,16.0,75.0,36.0,15.0,70.0,15904041,HARLANDALE MIDDLE,837,100.0,745,89.0,129,15.4,69,8.199999799999999,'06 - 08
34.0,15.0,68.0,32.0,16.0,67.0,15904042,A LEAL JR MIDDLE,771,100.0,707,91.699997,196,25.4,79,10.2,'06 - 08
39.0,16.0,71.0,34.0,12.0,67.0,15904043,TERRELL WELLS MIDDLE,708,100.0,629,88.800003,101,14.3,84,11.9,'06 - 08
38.0,15.0,72.0,35.0,14.0,70.0,15904044,KINGSBOROUGH MIDDLE,654,100.0,573,87.599998,85,13.0,88,13.5,'06 - 08
15.0,4.0,50.0,22.0,7.0,59.0,15904048,TEJEDA JUNIOR ACADEMY,31,100.0,31,100.0,2,6.5,2,6.5,'08 - 08
43.0,11.0,79.0,47.0,16.0,82.0,15904101,CARROLL BELL EL,226,46.299999,404,82.800003,116,23.799999,44,9.0,'PK - 05
34.0,14.0,69.0,30.0,13.0,71.0,15904102,BELLAIRE EL,266,43.0,531,85.900002,150,24.299999,52,8.3999996,'EE - 05
39.0,20.0,77.0,34.0,19.0,74.0,15904103,COLLIER EL,226,46.0,451,91.900002,89,18.1,41,8.3999996,'PK - 05
