Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID
46.0,24.0,79.0,54.0,27.0,83.0,117904101
53.0,19.0,89.0,47.0,19.0,93.0,117907101
62.0,26.0,86.0,63.0,24.0,85.0,118902001
49.0,21.0,89.0,51.0,25.0,90.0,118902101
41.0,14.0,75.0,41.0,13.0,70.0,119901001
46.0,11.0,79.0,50.0,5.0,72.0,119902001
44.0,19.0,76.0,41.0,20.0,73.0,119902041
46.0,23.0,79.0,40.0,22.0,78.0,119902101
35.0,13.0,74.0,39.0,10.0,73.0,119903001
44.0,16.0,86.0,43.0,17.0,86.0,119903101
56.0,20.0,82.0,55.0,10.0,72.0,120901001
20.0,0.0,50.0,29.0,0.0,47.0,120901004
45.0,18.0,81.0,41.0,18.0,76.0,120901042
39.0,19.0,72.0,39.0,18.0,75.0,120901104
44.0,10.0,73.0,42.0,3.0,62.0,120902001
38.0,17.0,75.0,43.0,24.0,75.0,120902041
47.0,20.0,82.0,50.0,25.0,87.0,120902101
65.0,26.0,85.0,62.0,13.0,81.0,120905001
63.0,31.0,87.0,59.0,31.0,88.0,120905041
65.0,37.0,93.0,68.0,41.0,93.0,120905101
53.0,26.0,88.0,48.0,24.0,89.0,120905102
59.0,24.0,89.0,59.0,23.0,87.0,121902001
45.0,17.0,77.0,55.0,20.0,84.0,121902101
49.0,14.0,72.0,44.0,5.0,60.0,121903001
43.0,14.0,76.0,44.0,18.0,74.0,121903041
49.0,23.0,85.0,50.0,25.0,86.0,121903101
42.0,11.0,67.0,36.0,4.0,54.0,121904001
36.0,15.0,66.0,34.0,16.0,65.0,121904043
27.0,10.0,61.0,32.0,12.0,70.0,121904103
28.0,10.0,60.0,33.0,13.0,67.0,121904105
55.0,20.0,80.0,48.0,7.0,69.0,121905001
47.0,20.0,79.0,42.0,21.0,75.0,121905041
41.0,20.0,74.0,44.0,26.0,77.0,121905103
49.0,9.0,80.0,57.0,4.0,74.0,121906001
42.0,16.0,79.0,49.0,20.0,83.0,121906041
41.0,13.0,82.0,37.0,13.0,78.0,121906101
40.0,18.0,68.0,38.0,16.0,71.0,122901001
66.0,17.0,97.0,64.0,16.0,100.0,122902001
0.0,0.0,0.0,0.0,0.0,0.0,123503001
72.0,17.0,94.0,67.0,6.0,90.0,123803001
53.0,12.0,84.0,57.0,7.0,81.0,123803041
44.0,9.0,79.0,58.0,19.0,83.0,123803101
57.0,28.0,91.0,83.0,65.0,96.0,123803103
43.0,19.0,82.0,45.0,25.0,83.0,123805001
52.0,17.0,85.0,48.0,14.0,80.0,123807001
56.0,31.0,86.0,55.0,35.0,87.0,123807101
67.0,27.0,86.0,61.0,16.0,77.0,123905001
44.0,20.0,76.0,44.0,22.0,76.0,123905041
50.0,25.0,81.0,55.0,30.0,83.0,123905042
59.0,33.0,87.0,59.0,37.0,90.0,123905101
62.0,31.0,92.0,64.0,33.0,92.0,123905102
55.0,30.0,82.0,58.0,32.0,83.0,123905103
69.0,41.0,95.0,72.0,44.0,97.0,123905104
0.0,0.0,0.0,0.0,0.0,0.0,123907007
37.0,9.0,66.0,30.0,2.0,52.0,123907009
26.0,9.0,60.0,28.0,11.0,59.0,123907041
33.0,15.0,65.0,33.0,17.0,64.0,123907043
34.0,15.0,67.0,34.0,15.0,66.0,123907102
51.0,26.0,81.0,49.0,24.0,84.0,123907103
32.0,13.0,68.0,31.0,13.0,66.0,123907105
35.0,13.0,70.0,35.0,14.0,70.0,123907108
42.0,19.0,73.0,42.0,20.0,77.0,123907109
34.0,14.0,73.0,36.0,14.0,79.0,123907113
33.0,16.0,68.0,36.0,17.0,68.0,123907116
61.0,18.0,81.0,55.0,6.0,72.0,123908001
48.0,19.0,81.0,47.0,23.0,83.0,123908041
49.0,20.0,83.0,50.0,25.0,84.0,123908042
57.0,29.0,83.0,61.0,30.0,87.0,123908101
56.0,28.0,90.0,59.0,29.0,91.0,123908102
58.0,29.0,88.0,58.0,34.0,88.0,123908103
51.0,27.0,88.0,48.0,34.0,89.0,123908104
60.0,31.0,95.0,55.0,32.0,95.0,123908105
56.0,31.0,88.0,49.0,38.0,86.0,123908107
15.0,0.0,62.0,25.0,0.0,61.0,123910001
6.0,0.0,73.0,11.0,0.0,63.0,123910004
0.0,0.0,0.0,0.0,0.0,0.0,123910006
48.0,15.0,73.0,45.0,7.0,63.0,123910008
0.0,0.0,0.0,0.0,0.0,0.0,123910011
15.0,2.0,50.0,12.0,0.0,35.0,123910012
79.0,29.0,96.0,81.0,14.0,93.0,123910013
30.0,6.0,59.0,25.0,1.0,44.0,123910014
16.0,3.0,47.0,18.0,4.0,48.0,123910042
18.0,4.0,49.0,18.0,7.0,44.0,123910043
17.0,4.0,46.0,17.0,5.0,47.0,123910045
38.0,16.0,71.0,41.0,20.0,72.0,123910046
45.0,21.0,72.0,46.0,23.0,71.0,123910047
26.0,9.0,59.0,23.0,9.0,56.0,123910048
16.0,5.0,51.0,22.0,7.0,66.0,123910101
26.0,11.0,53.0,30.0,13.0,57.0,123910104
47.0,25.0,77.0,57.0,35.0,84.0,123910105
36.0,16.0,70.0,37.0,19.0,71.0,123910110
31.0,13.0,65.0,38.0,19.0,72.0,123910112
42.0,21.0,74.0,44.0,25.0,77.0,123910118
22.0,8.0,53.0,24.0,10.0,57.0,123910123
14.0,5.0,36.0,16.0,6.0,43.0,123910125
37.0,19.0,67.0,39.0,20.0,68.0,123910126
17.0,6.0,51.0,17.0,7.0,52.0,123910127
15.0,4.0,42.0,15.0,4.0,42.0,123910128
16.0,6.0,36.0,16.0,6.0,38.0,123910129
25.0,12.0,58.0,25.0,14.0,60.0,123910130
12.0,4.0,38.0,15.0,6.0,43.0,123910131
61.0,26.0,91.0,66.0,25.0,95.0,123913001
57.0,19.0,81.0,54.0,10.0,74.0,123914001
47.0,20.0,81.0,51.0,26.0,86.0,123914041
55.0,29.0,87.0,55.0,37.0,89.0,123914101
48.0,24.0,81.0,51.0,26.0,83.0,123914102
48.0,14.0,75.0,45.0,5.0,67.0,124901001
32.0,9.0,68.0,30.0,8.0,68.0,124901041
33.0,14.0,69.0,28.0,13.0,66.0,124901101
34.0,9.0,63.0,33.0,4.0,53.0,125901001
30.0,12.0,72.0,29.0,13.0,69.0,125901041
22.0,10.0,59.0,24.0,12.0,60.0,125901042
22.0,6.0,56.0,30.0,12.0,66.0,125901043
30.0,17.0,61.0,33.0,24.0,61.0,125901101
38.0,19.0,71.0,38.0,22.0,75.0,125901104
39.0,17.0,75.0,40.0,18.0,77.0,125901105
15.0,6.0,46.0,16.0,6.0,49.0,125901106
35.0,15.0,63.0,35.0,16.0,68.0,125901107
28.0,6.0,61.0,32.0,6.0,55.0,125902001
50.0,21.0,82.0,42.0,18.0,80.0,125902101
56.0,21.0,82.0,50.0,8.0,71.0,125903001
38.0,16.0,70.0,37.0,18.0,68.0,125903041
59.0,33.0,86.0,51.0,25.0,85.0,125903102
56.0,29.0,84.0,54.0,25.0,85.0,125903103
26.0,9.0,61.0,26.0,7.0,59.0,125905001
26.0,12.0,63.0,26.0,12.0,65.0,125905101
51.0,27.0,86.0,51.0,24.0,87.0,125906101
19.0,3.0,49.0,17.0,1.0,43.0,126801001
55.0,17.0,81.0,48.0,8.0,69.0,126901001
39.0,16.0,73.0,41.0,19.0,76.0,126901041
60.0,28.0,96.0,49.0,25.0,97.0,126901101
51.0,30.0,82.0,45.0,33.0,80.0,126901102
47.0,20.0,79.0,39.0,19.0,79.0,126901103
26.0,9.0,64.0,30.0,12.0,66.0,126901104
62.0,21.0,83.0,55.0,8.0,74.0,126902001
23.0,8.0,62.0,11.0,0.0,49.0,126902003
60.0,22.0,81.0,54.0,11.0,73.0,126902006
81.0,29.0,95.0,84.0,17.0,94.0,126902007
45.0,20.0,80.0,44.0,23.0,79.0,126902041
45.0,20.0,78.0,50.0,26.0,80.0,126902042
58.0,29.0,87.0,63.0,38.0,87.0,126902043
56.0,32.0,87.0,61.0,36.0,91.0,126902101
57.0,30.0,84.0,60.0,36.0,87.0,126902102
52.0,25.0,83.0,54.0,28.0,84.0,126902103
42.0,22.0,71.0,39.0,17.0,70.0,126902104
44.0,18.0,80.0,45.0,19.0,82.0,126902105
52.0,30.0,82.0,56.0,35.0,85.0,126902107
46.0,23.0,80.0,51.0,27.0,84.0,126902108
54.0,29.0,87.0,58.0,35.0,87.0,126902109
44.0,21.0,77.0,48.0,23.0,82.0,126902110
52.0,29.0,82.0,49.0,28.0,82.0,126902111
44.0,9.0,69.0,41.0,2.0,59.0,126903001
26.0,8.0,58.0,15.0,3.0,33.0,126903002
35.0,13.0,68.0,36.0,17.0,69.0,126903041
40.0,17.0,81.0,33.0,15.0,84.0,126903101
45.0,23.0,76.0,46.0,24.0,76.0,126903102
34.0,17.0,66.0,32.0,13.0,67.0,126903103
26.0,9.0,60.0,31.0,11.0,64.0,126903104
29.0,9.0,61.0,29.0,12.0,60.0,126903107
49.0,24.0,82.0,55.0,30.0,87.0,126903108
28.0,11.0,63.0,27.0,12.0,65.0,126903109
25.0,9.0,63.0,25.0,9.0,65.0,126903111
76.0,25.0,93.0,68.0,13.0,88.0,126904001
54.0,22.0,88.0,48.0,25.0,85.0,126904041
66.0,35.0,92.0,65.0,34.0,92.0,126904102
60.0,21.0,81.0,50.0,6.0,70.0,126905001
32.0,8.0,77.0,21.0,0.0,55.0,126905002
76.0,34.0,90.0,65.0,15.0,81.0,126905003
46.0,21.0,78.0,43.0,21.0,73.0,126905041
62.0,34.0,87.0,62.0,36.0,86.0,126905043
50.0,23.0,84.0,47.0,19.0,85.0,126905101
53.0,29.0,86.0,46.0,26.0,84.0,126905103
73.0,48.0,95.0,71.0,47.0,95.0,126905104
53.0,27.0,83.0,51.0,27.0,81.0,126905105
41.0,22.0,77.0,40.0,19.0,77.0,126905106
51.0,17.0,78.0,44.0,8.0,68.0,126906001
10.0,0.0,50.0,-1.0,-1.0,-1.0,126906002
45.0,18.0,80.0,42.0,21.0,79.0,126906041
35.0,16.0,70.0,36.0,18.0,74.0,126906101
48.0,13.0,75.0,43.0,4.0,65.0,126907001
30.0,9.0,71.0,29.0,9.0,73.0,126907041
44.0,18.0,75.0,41.0,16.0,75.0,126907101
48.0,16.0,75.0,38.0,5.0,62.0,126908001
35.0,12.0,71.0,34.0,16.0,71.0,126908041
34.0,15.0,70.0,34.0,15.0,70.0,126908101
52.0,15.0,80.0,46.0,7.0,69.0,126911001
0.0,0.0,0.0,0.0,0.0,0.0,126911003
16.0,0.0,37.0,14.0,0.0,14.0,126911004
39.0,15.0,72.0,42.0,21.0,75.0,126911041
31.0,13.0,68.0,29.0,13.0,69.0,126911042
52.0,13.0,77.0,53.0,6.0,72.0,127901001
43.0,17.0,77.0,46.0,18.0,77.0,127901041
32.0,12.0,73.0,36.0,15.0,78.0,127901101
42.0,11.0,73.0,47.0,11.0,69.0,127903001
34.0,15.0,71.0,36.0,15.0,76.0,127903102
53.0,14.0,77.0,47.0,1.0,69.0,127904001
38.0,14.0,74.0,42.0,17.0,75.0,127904041
36.0,16.0,73.0,37.0,17.0,75.0,127904101
53.0,10.0,78.0,50.0,5.0,68.0,127905001
25.0,11.0,68.0,18.0,9.0,70.0,127905101
61.0,18.0,86.0,58.0,10.0,80.0,127906001
34.0,13.0,69.0,41.0,22.0,79.0,127906041
40.0,16.0,76.0,36.0,14.0,83.0,127906101
59.0,17.0,81.0,52.0,7.0,72.0,128901001
39.0,17.0,72.0,40.0,20.0,72.0,128901041
41.0,20.0,74.0,38.0,15.0,75.0,128901105
40.0,10.0,71.0,30.0,1.0,55.0,128902001
34.0,10.0,70.0,35.0,12.0,71.0,128902041
40.0,16.0,77.0,41.0,18.0,83.0,128902104
35.0,9.0,71.0,33.0,9.0,61.0,128903001
31.0,12.0,81.0,13.0,2.0,80.0,128903101
87.0,57.0,95.0,90.0,54.0,94.0,128904001
67.0,38.0,91.0,62.0,34.0,88.0,128904101
63.0,23.0,86.0,57.0,10.0,78.0,129901001
10.0,2.0,49.0,4.0,0.0,31.0,129901002
41.0,19.0,75.0,50.0,25.0,81.0,129901041
46.0,23.0,79.0,42.0,24.0,76.0,129901101
57.0,33.0,87.0,57.0,33.0,88.0,129901102
42.0,20.0,74.0,44.0,21.0,77.0,129901103
43.0,21.0,74.0,47.0,26.0,79.0,129901105
75.0,32.0,89.0,69.0,15.0,83.0,129902001
60.0,24.0,82.0,55.0,11.0,73.0,129902003
62.0,33.0,88.0,65.0,36.0,91.0,129902041
48.0,24.0,77.0,52.0,28.0,80.0,129902042
74.0,43.0,94.0,76.0,44.0,95.0,129902101
54.0,29.0,83.0,54.0,28.0,82.0,129902102
66.0,37.0,90.0,64.0,34.0,89.0,129902103
63.0,40.0,88.0,59.0,33.0,87.0,129902104
54.0,29.0,81.0,53.0,28.0,80.0,129902105
47.0,24.0,78.0,45.0,23.0,76.0,129902106
50.0,26.0,78.0,51.0,26.0,79.0,129902107
64.0,38.0,90.0,62.0,36.0,90.0,129902108
42.0,21.0,76.0,41.0,20.0,76.0,129902109
54.0,18.0,80.0,46.0,8.0,67.0,129903001
28.0,6.0,65.0,24.0,0.0,48.0,129903003
44.0,19.0,79.0,40.0,18.0,74.0,129903041
0.0,0.0,0.0,0.0,0.0,0.0,129903102
41.0,21.0,76.0,36.0,18.0,78.0,129903110
40.0,20.0,76.0,34.0,18.0,74.0,129903112
45.0,22.0,79.0,43.0,24.0,79.0,129903114
51.0,16.0,80.0,41.0,1.0,69.0,129904001
17.0,0.0,75.0,-1.0,-1.0,-1.0,129904003
37.0,15.0,74.0,35.0,16.0,70.0,129904041
37.0,15.0,73.0,32.0,11.0,73.0,129904102
62.0,21.0,84.0,57.0,11.0,75.0,129905001
58.0,29.0,88.0,61.0,32.0,90.0,129905041
57.0,31.0,84.0,54.0,27.0,81.0,129905103
59.0,30.0,92.0,55.0,31.0,94.0,129905104
65.0,35.0,94.0,60.0,30.0,93.0,129905105
55.0,29.0,87.0,53.0,29.0,85.0,129905106
43.0,12.0,70.0,36.0,5.0,58.0,129906002
-1.0,-1.0,-1.0,0.0,0.0,0.0,129906004
38.0,17.0,71.0,38.0,17.0,69.0,129906041
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,129906104
32.0,12.0,64.0,32.0,16.0,65.0,129906107
40.0,21.0,72.0,36.0,21.0,71.0,129906108
33.0,18.0,65.0,34.0,18.0,69.0,129906109
57.0,19.0,80.0,50.0,9.0,68.0,129910001
54.0,25.0,84.0,52.0,26.0,82.0,129910041
45.0,19.0,78.0,40.0,18.0,72.0,129910101
20.0,8.0,64.0,33.0,0.0,56.0,130801001
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,130801002
0.0,0.0,0.0,0.0,0.0,0.0,130801003
71.0,30.0,89.0,70.0,16.0,83.0,130901001
80.0,42.0,94.0,78.0,27.0,91.0,130901002
62.0,33.0,87.0,60.0,35.0,85.0,130901041
72.0,43.0,92.0,70.0,43.0,90.0,130901042
57.0,29.0,81.0,58.0,34.0,83.0,130901101
60.0,34.0,86.0,58.0,35.0,86.0,130901102
76.0,50.0,95.0,78.0,57.0,96.0,130901103
63.0,37.0,90.0,66.0,40.0,92.0,130901104
64.0,40.0,91.0,66.0,44.0,93.0,130901105
63.0,35.0,89.0,66.0,40.0,91.0,130901106
53.0,17.0,79.0,45.0,6.0,69.0,130902001
47.0,20.0,79.0,50.0,23.0,80.0,130902041
42.0,18.0,81.0,38.0,16.0,80.0,130902101
55.0,30.0,89.0,48.0,24.0,93.0,131001103
68.0,28.0,92.0,70.0,28.0,90.0,132902001
50.0,11.0,80.0,42.0,4.0,69.0,133901001
0.0,0.0,0.0,0.0,0.0,0.0,133901004
45.0,17.0,81.0,45.0,18.0,82.0,133901041
37.0,18.0,75.0,38.0,20.0,78.0,133901101
52.0,27.0,88.0,52.0,27.0,92.0,133902101
67.0,29.0,85.0,58.0,14.0,75.0,133903001
52.0,26.0,80.0,57.0,33.0,83.0,133903041
53.0,28.0,85.0,47.0,23.0,86.0,133903101
49.0,26.0,83.0,48.0,25.0,85.0,133903102
53.0,29.0,89.0,53.0,32.0,90.0,133903103
40.0,16.0,75.0,36.0,17.0,70.0,133903104
35.0,18.0,82.0,-1.0,-1.0,-1.0,133903105
64.0,39.0,91.0,62.0,39.0,91.0,133903109
60.0,18.0,88.0,59.0,10.0,83.0,133904001
43.0,19.0,75.0,40.0,23.0,70.0,133904042
46.0,22.0,83.0,40.0,17.0,82.0,133904101
94.0,69.0,100.0,100.0,71.0,100.0,133905101
54.0,17.0,79.0,43.0,4.0,66.0,134901001
46.0,22.0,75.0,46.0,28.0,72.0,134901041
35.0,16.0,72.0,38.0,18.0,72.0,134901101
77.0,41.0,96.0,79.0,38.0,98.0,135001001
68.0,28.0,83.0,63.0,12.0,74.0,136901001
47.0,21.0,81.0,48.0,25.0,75.0,136901041
41.0,19.0,80.0,44.0,22.0,83.0,136901101
34.0,11.0,63.0,27.0,4.0,48.0,137901001
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,137901005
28.0,9.0,59.0,31.0,10.0,58.0,137901041
24.0,8.0,56.0,26.0,8.0,56.0,137901042
37.0,18.0,68.0,31.0,18.0,64.0,137901105
19.0,8.0,48.0,19.0,7.0,46.0,137901106
30.0,13.0,58.0,29.0,14.0,60.0,137901109
48.0,28.0,80.0,47.0,29.0,77.0,137901110
64.0,31.0,91.0,61.0,31.0,91.0,137902041
57.0,24.0,90.0,59.0,28.0,92.0,137902101
49.0,21.0,75.0,47.0,17.0,66.0,137903001
53.0,25.0,87.0,60.0,30.0,91.0,137903101
79.0,34.0,97.0,77.0,17.0,95.0,137904001
66.0,38.0,91.0,71.0,44.0,93.0,137904101
53.0,11.0,79.0,46.0,2.0,68.0,138902001
39.0,24.0,72.0,30.0,22.0,72.0,138902041
43.0,16.0,85.0,44.0,21.0,88.0,138902101
51.0,22.0,79.0,51.0,17.0,80.0,138903001
36.0,19.0,78.0,33.0,17.0,73.0,138903101
53.0,26.0,88.0,58.0,28.0,85.0,138904001
67.0,22.0,85.0,66.0,13.0,78.0,139905001
51.0,23.0,85.0,59.0,33.0,87.0,139905041
63.0,31.0,92.0,67.0,39.0,95.0,139905101
32.0,15.0,67.0,35.0,17.0,65.0,139908001
56.0,21.0,82.0,49.0,10.0,72.0,139909002
28.0,6.0,56.0,16.0,0.0,28.0,139909008
42.0,20.0,74.0,43.0,25.0,76.0,139909042
30.0,12.0,67.0,27.0,9.0,67.0,139909108
40.0,19.0,69.0,39.0,20.0,67.0,139909109
36.0,18.0,69.0,32.0,15.0,65.0,139909112
64.0,20.0,84.0,59.0,12.0,74.0,139911002
47.0,20.0,80.0,47.0,22.0,76.0,139911042
45.0,18.0,78.0,43.0,19.0,80.0,139911102
51.0,27.0,81.0,47.0,27.0,81.0,139911103
47.0,22.0,81.0,48.0,23.0,83.0,139911104
50.0,13.0,78.0,43.0,6.0,67.0,139912001
47.0,18.0,82.0,48.0,25.0,77.0,139912041
54.0,27.0,87.0,52.0,28.0,88.0,139912101
33.0,10.0,72.0,32.0,10.0,75.0,139912102
26.0,5.0,67.0,27.0,5.0,72.0,140901001
43.0,13.0,70.0,34.0,4.0,56.0,140904001
41.0,15.0,75.0,36.0,15.0,71.0,140904041
41.0,19.0,79.0,41.0,20.0,82.0,140904102
46.0,9.0,82.0,46.0,6.0,72.0,140905002
40.0,18.0,78.0,41.0,23.0,85.0,140905041
40.0,21.0,79.0,41.0,23.0,82.0,140905102
46.0,17.0,80.0,46.0,7.0,73.0,140907001
30.0,13.0,67.0,33.0,18.0,68.0,140907101
58.0,25.0,85.0,56.0,18.0,81.0,140908001
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,140908002
49.0,23.0,82.0,44.0,22.0,79.0,140908101
57.0,19.0,78.0,56.0,10.0,71.0,141901001
43.0,17.0,74.0,44.0,20.0,73.0,141901041
45.0,20.0,79.0,52.0,23.0,87.0,141901102
49.0,25.0,83.0,51.0,29.0,85.0,141901103
34.0,13.0,71.0,37.0,17.0,73.0,141901105
36.0,16.0,69.0,29.0,10.0,59.0,141902001
34.0,6.0,64.0,30.0,2.0,50.0,142901001
43.0,20.0,76.0,41.0,18.0,71.0,142901041
36.0,17.0,74.0,39.0,16.0,76.0,142901102
34.0,17.0,66.0,34.0,19.0,69.0,142901104
68.0,31.0,87.0,63.0,16.0,80.0,143901001
48.0,21.0,81.0,43.0,22.0,79.0,143901041
43.0,21.0,75.0,45.0,20.0,80.0,143901101
58.0,27.0,80.0,60.0,22.0,78.0,143902001
50.0,27.0,85.0,43.0,25.0,82.0,143902101
72.0,36.0,92.0,74.0,30.0,90.0,143903001
63.0,38.0,89.0,58.0,32.0,87.0,143903101
51.0,24.0,86.0,47.0,27.0,87.0,143904101
62.0,28.0,92.0,63.0,27.0,89.0,143905101
57.0,32.0,89.0,52.0,32.0,84.0,143906101
59.0,23.0,79.0,47.0,8.0,66.0,144901001
44.0,20.0,77.0,44.0,19.0,75.0,144901041
35.0,14.0,74.0,36.0,14.0,74.0,144901101
37.0,18.0,73.0,37.0,16.0,74.0,144901103
64.0,23.0,88.0,55.0,12.0,78.0,144902001
45.0,20.0,77.0,43.0,18.0,75.0,144902041
44.0,22.0,81.0,42.0,21.0,85.0,144902101
37.0,14.0,65.0,33.0,12.0,59.0,144903001
59.0,25.0,82.0,48.0,8.0,69.0,145901002
52.0,22.0,86.0,47.0,23.0,85.0,145901041
55.0,19.0,88.0,57.0,14.0,85.0,145902001
47.0,20.0,82.0,48.0,24.0,84.0,145902101
55.0,17.0,81.0,47.0,8.0,71.0,145906001
45.0,21.0,80.0,54.0,29.0,86.0,145906041
46.0,26.0,79.0,48.0,28.0,80.0,145906101
50.0,13.0,86.0,58.0,13.0,87.0,145907002
30.0,14.0,76.0,27.0,10.0,75.0,145907102
59.0,17.0,83.0,58.0,6.0,77.0,145911002
43.0,20.0,76.0,48.0,24.0,74.0,145911041
55.0,33.0,84.0,50.0,29.0,83.0,145911102
40.0,11.0,66.0,31.0,2.0,53.0,146901001
5.0,0.0,22.0,0.0,0.0,4.0,146901004
30.0,11.0,63.0,28.0,13.0,61.0,146901041
38.0,15.0,77.0,32.0,10.0,73.0,146901102
28.0,11.0,63.0,29.0,12.0,66.0,146901103
38.0,19.0,72.0,35.0,17.0,70.0,146901104
49.0,13.0,76.0,41.0,5.0,64.0,146902002
13.0,0.0,75.0,-1.0,-1.0,-1.0,146902007
32.0,12.0,66.0,31.0,14.0,63.0,146902041
39.0,20.0,68.0,34.0,19.0,66.0,146902101
33.0,15.0,63.0,32.0,16.0,65.0,146902103
34.0,17.0,66.0,34.0,18.0,68.0,146902105
75.0,45.0,94.0,73.0,50.0,90.0,146903041
86.0,55.0,99.0,87.0,49.0,98.0,146903101
56.0,22.0,84.0,47.0,8.0,72.0,146904001
37.0,14.0,72.0,41.0,21.0,71.0,146904041
30.0,12.0,64.0,29.0,14.0,64.0,146904102
34.0,6.0,67.0,30.0,1.0,55.0,146905001
30.0,13.0,64.0,34.0,22.0,71.0,146905041
24.0,9.0,58.0,27.0,14.0,56.0,146905101
50.0,14.0,78.0,45.0,7.0,69.0,146906001
43.0,19.0,77.0,41.0,22.0,77.0,146906041
40.0,18.0,71.0,41.0,18.0,72.0,146906103
62.0,24.0,86.0,55.0,7.0,80.0,146907001
45.0,20.0,76.0,38.0,19.0,68.0,146907041
32.0,13.0,68.0,33.0,16.0,66.0,146907101
47.0,23.0,83.0,48.0,24.0,85.0,146907102
41.0,16.0,72.0,38.0,12.0,60.0,147901001
61.0,26.0,88.0,53.0,20.0,89.0,147901101
36.0,9.0,66.0,32.0,5.0,58.0,147902001
-1.0,-1.0,-1.0,0.0,0.0,0.0,147902003
38.0,15.0,73.0,48.0,20.0,76.0,147902042
41.0,20.0,71.0,41.0,21.0,70.0,147902101
36.0,20.0,71.0,30.0,18.0,66.0,147902104
40.0,12.0,67.0,34.0,4.0,55.0,147903002
31.0,11.0,67.0,35.0,15.0,68.0,147903042
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,147903101
24.0,10.0,55.0,28.0,14.0,63.0,147903105
52.0,25.0,81.0,48.0,17.0,76.0,148901001
58.0,32.0,91.0,52.0,27.0,93.0,148901101
52.0,23.0,82.0,53.0,21.0,85.0,148902001
40.0,14.0,74.0,48.0,14.0,80.0,148903001
28.0,8.0,66.0,20.0,4.0,62.0,148905101
66.0,26.0,86.0,64.0,12.0,79.0,149901001
0.0,0.0,0.0,0.0,0.0,0.0,149901003
59.0,27.0,87.0,57.0,30.0,88.0,149901041
51.0,23.0,87.0,53.0,26.0,90.0,149901101
79.0,50.0,99.0,75.0,46.0,99.0,149901102
45.0,15.0,78.0,45.0,10.0,71.0,149902001
40.0,19.0,74.0,37.0,17.0,73.0,149902101
54.0,22.0,78.0,49.0,12.0,65.0,150901001
50.0,21.0,81.0,54.0,25.0,82.0,150901041
48.0,23.0,81.0,49.0,25.0,81.0,150901101
40.0,18.0,70.0,39.0,20.0,74.0,150901102
0.0,0.0,0.0,0.0,0.0,0.0,152504001
0.0,0.0,0.0,0.0,0.0,0.0,152504041
0.0,0.0,0.0,0.0,0.0,0.0,152504101
70.0,40.0,97.0,62.0,43.0,96.0,152802101
18.0,5.0,52.0,12.0,0.0,34.0,152803001
15.0,1.0,54.0,14.0,1.0,45.0,152901011
0.0,0.0,20.0,-1.0,-1.0,-1.0,152901017
45.0,12.0,68.0,39.0,2.0,56.0,152901020
34.0,6.0,64.0,29.0,1.0,51.0,152901021
61.0,18.0,78.0,61.0,5.0,72.0,152901022
43.0,10.0,70.0,41.0,3.0,59.0,152901023
81.0,37.0,99.0,83.0,37.0,99.0,152901024
30.0,9.0,67.0,29.0,11.0,63.0,152901061
25.0,8.0,62.0,23.0,9.0,60.0,152901062
22.0,7.0,50.0,17.0,4.0,44.0,152901063
49.0,19.0,81.0,50.0,25.0,81.0,152901064
69.0,39.0,91.0,70.0,47.0,91.0,152901065
49.0,20.0,81.0,49.0,25.0,81.0,152901066
31.0,12.0,67.0,28.0,12.0,62.0,152901067
18.0,4.0,51.0,15.0,4.0,45.0,152901068
20.0,6.0,56.0,19.0,8.0,52.0,152901069
38.0,13.0,68.0,32.0,12.0,64.0,152901155
25.0,10.0,57.0,23.0,10.0,57.0,152901156
41.0,22.0,77.0,45.0,22.0,83.0,152901157
27.0,9.0,66.0,20.0,4.0,67.0,152901159
32.0,16.0,67.0,32.0,17.0,69.0,152901160
38.0,16.0,74.0,40.0,20.0,76.0,152901161
54.0,24.0,86.0,53.0,28.0,84.0,152901162
42.0,21.0,79.0,42.0,22.0,82.0,152901163
33.0,11.0,70.0,23.0,7.0,65.0,152901165
58.0,36.0,88.0,56.0,35.0,87.0,152901166
24.0,12.0,60.0,23.0,14.0,60.0,152901168
28.0,12.0,62.0,29.0,11.0,64.0,152901169
52.0,28.0,83.0,43.0,18.0,80.0,152901170
31.0,14.0,68.0,26.0,13.0,68.0,152901174
35.0,16.0,72.0,32.0,16.0,68.0,152901176
57.0,35.0,87.0,56.0,35.0,91.0,152901177
52.0,27.0,82.0,50.0,27.0,80.0,152901178
63.0,39.0,91.0,65.0,45.0,92.0,152901179
30.0,16.0,62.0,33.0,17.0,62.0,152901180
46.0,22.0,80.0,47.0,22.0,82.0,152901183
27.0,9.0,70.0,26.0,12.0,71.0,152901184
40.0,18.0,72.0,36.0,14.0,67.0,152901186
60.0,33.0,88.0,57.0,30.0,84.0,152901187
38.0,22.0,76.0,37.0,21.0,78.0,152901188
65.0,42.0,88.0,67.0,46.0,91.0,152901189
43.0,20.0,79.0,39.0,20.0,75.0,152901190
35.0,14.0,74.0,25.0,11.0,71.0,152901191
